trade_id,entry_unix,entry_et,entry_time_et,entry_price,exit_unix,exit_et,exit_time_et,exit_price,direction,bars_held,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1772594400|SHORT,1772594400,2026-03-03 22:20:00 ET,2026-03-03 22:20:00 ET,24573.75,1772610900,2026-03-04 02:55:00 ET,2026-03-04 02:55:00 ET,24663.25,SHORT,53,-0.39116605451442465,-0.39116605451442465,-195.58302725721234,-195.58302725721234,7.038391722879611,3519.195861439804,LOSS,2026-03-30T02:15:13.254141+00:00
1772610600|LONG,1772610600,2026-03-04 02:50:00 ET,2026-03-04 02:50:00 ET,24663.25,1772627400,2026-03-04 07:30:00 ET,2026-03-04 07:30:00 ET,24731.25,LONG,55,0.2506385828907387,0.2506385828907387,125.31929144536934,125.31929144536934,7.28903030577035,3644.5151528851734,WIN,2026-03-30T02:15:13.254174+00:00
1772632800|LONG,1772632800,2026-03-04 09:00:00 ET,2026-03-04 09:00:00 ET,24888.0,1772649600,2026-03-04 13:40:00 ET,2026-03-04 13:40:00 ET,25193.75,LONG,55,1.2031835992749595,1.2031835992749595,601.5917996374798,601.5917996374798,8.49221390504531,4246.106952522653,WIN,2026-03-30T02:15:13.254214+00:00
1772633100|LONG,1772633100,2026-03-04 09:05:00 ET,2026-03-04 09:05:00 ET,24875.25,1772649900,2026-03-04 13:45:00 ET,2026-03-04 13:45:00 ET,25200.25,LONG,55,1.2812150279081003,1.2812150279081003,640.6075139540501,640.6075139540501,9.77342893295341,4886.714466476703,WIN,2026-03-30T00:11:59.289557+00:00
1772650800|LONG,1772650800,2026-03-04 14:00:00 ET,2026-03-04 14:00:00 ET,25208.75,1772671200,2026-03-04 19:40:00 ET,2026-03-04 19:40:00 ET,25217.5,LONG,55,0.00969702745521328,0.00969702745521328,4.84851372760664,4.84851372760664,9.783125960408622,4891.5629802043095,WIN,2026-03-30T02:15:13.254249+00:00
1772675700|SHORT,1772675700,2026-03-04 20:55:00 ET,2026-03-04 20:55:00 ET,25071.0,1772692800,2026-03-05 01:40:00 ET,2026-03-05 01:40:00 ET,25002.25,SHORT,55,0.24834246122900083,0.24834246122900083,124.17123061450042,124.17123061450042,10.031468421637623,5015.7342108188095,WIN,2026-03-30T02:15:13.254287+00:00
1772718900|SHORT,1772718900,2026-03-05 08:55:00 ET,2026-03-05 08:55:00 ET,24993.75,1772735700,2026-03-05 13:35:00 ET,2026-03-05 13:35:00 ET,24797.25,SHORT,55,0.7539295822467151,0.7539295822467151,376.96479112335754,376.96479112335754,10.785398003884339,5392.699001942167,WIN,2026-03-30T02:15:13.254344+00:00
1772742300|LONG,1772742300,2026-03-05 15:25:00 ET,2026-03-05 15:25:00 ET,24955.0,1772762700,2026-03-05 21:05:00 ET,2026-03-05 21:05:00 ET,25076.75,LONG,55,0.4627858734947976,0.4627858734947976,231.3929367473988,231.3929367473988,11.248183877379137,5624.091938689566,WIN,2026-03-30T02:15:13.254383+00:00
1772788500|SHORT,1772788500,2026-03-06 04:15:00 ET,2026-03-06 04:15:00 ET,24999.0,1772807100,2026-03-06 09:25:00 ET,2026-03-06 09:25:00 ET,24645.25,SHORT,61,1.4060628387749796,1.4060628387749796,703.0314193874898,703.0314193874898,12.654246716154116,6327.123358077056,WIN,2026-03-30T02:15:13.254444+00:00
1772833500|SHORT,1772833500,2026-03-06 16:45:00 ET,2026-03-06 16:45:00 ET,24672.25,1773024300,2026-03-08 22:45:00 ET,2026-03-08 22:45:00 ET,24082.0,SHORT,57,2.3902301152715077,2.3902301152715077,1195.1150576357538,1195.1150576357538,15.044476831425623,7522.23841571281,WIN,2026-03-30T02:15:13.254501+00:00
