trade_id,entry_time_unix,entry_unix,entry_time_et,entry_et,exit_time_et,exit_time_unix,exit_unix,exit_et,side,direction,entry_price,exit_price,nq_contracts,mnq_contracts,bars_held,point_value_usd,pnl_points,pnl_pct,trade_pnl_usd,pnl_usd,trade_profit_pct,trade_profit_usd,total_pnl_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1773287700|SHORT,,1773287700,2026-03-11 23:55:00 ET,2026-03-11 23:55:00 ET,2026-03-12 01:40:00 ET,,1773294000,2026-03-12 01:40:00 ET,,SHORT,24726.5,24761.25,,,19,,,-0.1657321280069235,,-82.86606400346174,-0.1657321280069235,-82.86606400346174,,47.48477004064638,23742.385020323192,LOSS,2026-03-30T02:15:13.254982+00:00
1773288600|LONG,,1773288600,2026-03-12 00:10:00 ET,2026-03-12 00:10:00 ET,2026-03-12 00:35:00 ET,,1773290100,2026-03-12 00:35:00 ET,,LONG,24738.5,24713.5,,,5,20.0,,-1.0,,-500.0,-1.0,-500.0,,46.48477004064638,23242.385020323192,LOSS,2026-05-22T01:34:41.878682+00:00
1773290100|LONG,,1773290100,2026-03-12 00:35:00 ET,2026-03-12 00:35:00 ET,2026-03-12 00:45:00 ET,,1773290700,2026-03-12 00:45:00 ET,,LONG,24719.75,24710.75,,,2,20.0,,-0.36,,-180.0,-0.36,-180.0,,46.12477004064638,23062.385020323192,LOSS,2026-05-22T01:34:41.878757+00:00
1773302100|LONG,,1773302100,2026-03-12 03:55:00 ET,2026-03-12 03:55:00 ET,2026-03-12 04:40:00 ET,,1773304800,2026-03-12 04:40:00 ET,,LONG,24872.0,24847.0,,,9,20.0,,-1.0,,-500.0,-1.0,-500.0,,45.12477004064638,22562.385020323192,LOSS,2026-05-22T01:34:41.878896+00:00
1773321300|SHORT,,1773321300,2026-03-12 09:15:00 ET,2026-03-12 09:15:00 ET,2026-03-12 13:55:00 ET,,1773338100,2026-03-12 13:55:00 ET,,SHORT,24784.75,24622.75,,,55,,,0.622941546193112,,311.470773096556,0.622941546193112,311.470773096556,,45.74771158683949,22873.85579341975,WIN,2026-03-30T02:15:13.255061+00:00
1773345300|SHORT,,1773345300,2026-03-12 15:55:00 ET,2026-03-12 15:55:00 ET,2026-03-12 16:30:00 ET,,1773347400,2026-03-12 16:30:00 ET,,SHORT,24555.25,24554.5,,,7,20.0,,0.03,,15.0,0.03,15.0,,45.777711586839494,22888.85579341975,WIN,2026-04-13T03:52:11.266482+00:00
1773366300|LONG,,1773366300,2026-03-12 21:45:00 ET,2026-03-12 21:45:00 ET,2026-03-13 02:25:00 ET,,1773383100,2026-03-13 02:25:00 ET,,LONG,24627.25,24565.5,,,54,,,-0.2756806373061971,,-137.84031865309854,-0.2756806373061971,-137.84031865309854,,45.5020309495333,22751.01547476665,LOSS,2026-03-30T02:15:13.255136+00:00
1773368400|LONG,,1773368400,2026-03-12 22:20:00 ET,2026-03-12 22:20:00 ET,2026-03-12 22:55:00 ET,,1773370500,2026-03-12 22:55:00 ET,,LONG,24617.0,24605.0,,,7,20.0,,-0.48,,-240.0,-0.48,-240.0,,45.0220309495333,22511.01547476665,LOSS,2026-05-22T01:34:41.879298+00:00
1773385200|SHORT,,1773385200,2026-03-13 03:00:00 ET,2026-03-13 03:00:00 ET,2026-03-13 04:00:00 ET,,1773388800,2026-03-13 04:00:00 ET,,SHORT,24457.0,24421.75,,,12,20.0,,1.41,,705.0,1.41,705.0,,46.4320309495333,23216.01547476665,WIN,2026-04-14T18:17:42.549458+00:00
1773390900|SHORT,,1773390900,2026-03-13 04:35:00 ET,2026-03-13 04:35:00 ET,2026-03-13 04:50:00 ET,,1773391800,2026-03-13 04:50:00 ET,,SHORT,24472.25,24497.25,,,3,20.0,,-1.0,,-500.0,-1.0,-500.0,,45.4320309495333,22716.01547476665,LOSS,2026-04-14T18:17:42.549512+00:00
1773391800|SHORT,,1773391800,2026-03-13 04:50:00 ET,2026-03-13 04:50:00 ET,2026-03-13 05:00:00 ET,,1773392400,2026-03-13 05:00:00 ET,,SHORT,24511.0,24536.0,,,2,20.0,,-1.0,,-500.0,-1.0,-500.0,,44.4320309495333,22216.01547476665,LOSS,2026-04-14T18:17:42.549542+00:00
1773392400|SHORT,,1773392400,2026-03-13 05:00:00 ET,2026-03-13 05:00:00 ET,2026-03-13 05:10:00 ET,,1773393000,2026-03-13 05:10:00 ET,,SHORT,24549.25,24532.5,,,2,20.0,,0.67,,335.0,0.67,335.0,,45.1020309495333,22551.01547476665,WIN,2026-04-14T18:17:42.549575+00:00
1773395100|LONG,,1773395100,2026-03-13 05:45:00 ET,2026-03-13 05:45:00 ET,2026-03-13 10:25:00 ET,,1773411900,2026-03-13 10:25:00 ET,,LONG,24536.5,24672.0,,,55,,,0.5271032593042513,,263.55162965212565,0.5271032593042513,263.55162965212565,,45.629134208837556,22814.567104418777,WIN,2026-03-30T02:15:13.255198+00:00
1773396600|LONG,,1773396600,2026-03-13 06:10:00 ET,2026-03-13 06:10:00 ET,2026-03-13 06:45:00 ET,,1773398700,2026-03-13 06:45:00 ET,,LONG,24589.75,24611.0,,,7,20.0,,0.8500000000000001,,425.0,0.8500000000000001,425.0,,46.47913420883756,23239.567104418777,WIN,2026-05-13T01:29:20.761359+00:00
1773399900|LONG,,1773399900,2026-03-13 07:05:00 ET,2026-03-13 07:05:00 ET,2026-03-13 08:00:00 ET,,1773403200,2026-03-13 08:00:00 ET,,LONG,24623.0,24654.5,,,11,20.0,,1.26,,630.0,1.26,630.0,,47.739134208837555,23869.567104418777,WIN,2026-05-22T05:49:12.157960+00:00
1773402000|LONG,,1773402000,2026-03-13 07:40:00 ET,2026-03-13 07:40:00 ET,2026-03-13 08:20:00 ET,,1773404400,2026-03-13 08:20:00 ET,,LONG,24648.5,24636.5,,,8,20.0,,-0.48,,-240.0,-0.48,-240.0,,47.25913420883756,23629.567104418777,LOSS,2026-05-24T01:35:45.536917+00:00
